Laws Used
"['Artikel 8 lid 1 Afvalstoffenverordening 2009 . ', 'Artikel 9 Uitvoeringsbesluit Afvalstoffenverordening stadsdeel Zuid 2013 . ', 'Artikel 1 lid 2 Verordening Bestuurlijke Boete Overlast in de Openbare Ruimte ( BBOOR ) . ', 'Artikel 7:3 sub c Algemene wet bestuursrecht . ']"
"['Artikel 9 lid 2 Afvalstoffenverordening 2009 . ', 'Artikel 7 Uitvoeringsbesluit Afvalstoffenverordening stadsdeel Centrum 2o20 . ', 'Artikel 1 lid 2 Verordening Bestuurlijke Boete Overlast in de Openbare Ruimte ( BBOOR ) . ', 'Artikel 7:3 sub c Algemene wet bestuursrecht . ']"
['Artikel 7:3 sub e Algemene wet bestuursrecht ( Awb ) . ']
"['Artikel 8 lid 1 Afvalstoffenverordening ( ASV ) Amsterdam . ', 'Artikel 9 Uitvoeringsbesluit Afvalstoffenverordening stadsdeel Zuid 2013 . ', 'Artikel 1 lid 2 Verordening Bestuurlijke Boete Overlast in de Openbare Ruimte ( BBOOR ) . ', 'Artikel 7:3 sub b Algemene wet bestuursrecht ( Awb ) . ']"
"['Artikel 8 lid 1 Afvalstoffenverordening ( ASV ) 2009 Amsterdam . ', 'Artikel 14 lid 4 ASV 2009 Amsterdam . ', 'Artikel 9 Uitvoeringsbesluit Afvalstoffenverordening Stadsdeel West 2013 . ', 'Artikel 1 lid 2 Verordening Bestuurlijke Boete Overlast in de Openbare Ruimte ( BBOOR ) . ']"
"['Artikel 8 lid 1 Afvalstoffenverordening ( ASV ) Amsterdam . ', 'Artikel 9 lid 1 Uitvoeringsbesluit Afvalstoffenverordening stadsdeel Centrum 2o20 . ', 'Artikel 1 lid 2 Verordening Bestuurlijke Boete Overlast in de Openbare Ruimte ( BBOOR ) . ', 'Artikel 7:3 sub b Algemene wet bestuursrecht ( Awb ) . ']"
"['Artikel 8 lid 1 Afvalstoffenverordening Amsterdam . ', 'Artikel 9 Uitvoeringsbesluit Afvalstoffenverordening stadsdeel Oost 2011 . ', 'Artikel 1 lid 2 Verordening Bestuurlijke Boete Overlast Openbare Ruimte ( BBOOR ) . ', 'Artikel 5:43 Algemene wet bestuursrecht . ']"
"['Artikel 8 lid 1 Afvalstoffenverordening ( ASV ) Amsterdam . ', 'Artikel 9 Uitvoeringsbesluit Afvalstoffenverordening stadsdeel Centrum 2020 . ', 'Artikel 1 lid 2 Verordening Bestuurlijke Boete Overlast in de Openbare Ruimte ( BBOOR ) . ', 'Artikel 7:3 sub b Algemene wet bestuursrecht ( Awb ) . ']"
"['Artikel 8 lid 1 Afvalstoffenverordening ( ASV ) Amsterdam . ', 'Artikel 9 Uitvoeringsbesluit Afvalstoffenverordening Stadsdeel Oost 2011 . ', 'Artikel 1 lid 2 Verordening Bestuurlijke Boete Overlast in de Openbare Ruimte ( BBOOR ) . ', 'Artikel 7:3 sub b Algemene wet bestuursrecht ( Awb ) . ']"
"['Artikel 8 lid 1 Afvalstoffenverordening ( ASV ) Amsterdam . ', 'Artikel 9 Uitvoeringsbesluit Afvalstoffenverordening stadsdeel Oost 2011 . ', 'Artikel 1 lid 2 Verordening Bestuurlijke Boete Overlast in de Openbare Ruimte ( BBOOR ) . ', 'Artikel 7:3 sub b Algemene wet bestuursrecht ( Awb ) . ']"
"['Artikel 8 lid 1 Afvalstoffenverordening ( ASV ) Amsterdam . ', 'Artikel 9 ( Oost ) Uitvoeringsbesluit Afvalstoffenverordening Stadsdeel Oost 2011 . ', 'Artikel 1 lid 2 Verordening Bestuurlijke Boete Overlast in de Openbare Ruimte ( BBOOR ) . ', 'Artikel 7:3 sub b Algemene wet bestuursrecht ( Awb ) . ']"
"['Artikel 8 lid 1 Afvalstoffenverordening 2009 . ', 'Artikel 20 Uitvoeringsbesluit Afvalstoffenverordening stadsdeel West 2013 . ', 'Artikel 1 lid 2 Verordening Bestuurlijke Boete Overlast in de Openbare Ruimte ( BBOOR ) . ']"
"['Artikel 8 lid 1 Afvalstoffenverordening ( ASV ) Amsterdam . ', 'Artikel 9 Uitvoeringsbesluit Afvalstoffenverordening stadsdeel Centrum 2020 . ', 'Artikel 1 lid 2 Verordening Bestuurlijke Boete Overlast in de Openbare Ruimte ( BBOOR ) . ', 'Artikel 7:3 sub b Algemene wet bestuursrecht ( Awb ) . ']"
"['Artikel 8 lid 1 Afvalstoffenverordening 2009 . ', 'Artikel 9 Uitvoeringsbesluit Afvalstoffenverordening stadsdeel Zuid 2013 . ', 'Artikel 1 lid 2 Verordening Bestuurlijke Boete Overlast in de Openbare Ruimte ( BBOOR ) . ']"
